ret,vol,sharpe
0.06210069620753026,0.1380331456201744,0.4498969861804979
0.0893156059794333,0.1390975075150192,0.6421078822694889
0.07473202047464621,0.13198221880062622,0.5662279445956065
0.11123911586072206,0.2857303311397869,0.38931504197326855
0.07022453992282708,0.1231036177686297,0.5704506593365308
0.0465912758865761,0.1732431109631086,0.2689358071877243
0.011022966238757134,0.11813157946819772,0.093310918963245
0.07118142798957458,0.17555057544822386,0.40547533272295383
0.0796085017905022,0.1843791065236825,0.4317653083988501
0.09422113388410956,0.20523781646369194,0.45908271442157916
0.08112603765786369,0.1961367311163793,0.4136198110170752
0.07592080504425328,0.14505375194643005,0.5233977337745229
0.09053632778620788,0.25276770671651033,0.3581799627898994
0.09934264538419944,0.13098535239113623,0.7584256069148229
0.07048987284899849,0.1297407203329155,0.5433134074492653
0.06659570922975955,0.16348780918110586,0.4073435784804434
0.09293412305106322,0.18973185057203593,0.48981825018239994
0.07311048351176493,0.1703261390185315,0.42923818935278335
0.07298771128449064,0.13015167825388924,0.5607896284065749
0.12123667794060572,0.15913152118947715,0.7618646326911548
0.10531829468482247,0.19574908910888567,0.5380269975419352
0.0825106761477834,0.22490829591278602,0.3668636401912851
0.0908942010208978,0.1634175227068344,0.5562084133655543
0.0809712681899424,0.19584105544398261,0.41345400231006724
0.10662716404151916,0.22215274684908654,0.47997229633155714
0.055590694530952826,0.11232128560886245,0.4949257322831655
0.119138561992379,0.21426308613223063,0.5560386725637549
0.08147220473172238,0.16878996370877583,0.48268394009664944
0.12676430023866947,0.20859663230259112,0.607700607816068
0.11781186228408708,0.15727669108520997,0.7490738867354382
0.08743959827438735,0.1644464373012206,0.5317208430257573
0.1259228758235203,0.18259752984107025,0.6896198208876178
0.051879875766356956,0.27729209187899306,0.18709468205460655
0.08131744841857148,0.15559841099568536,0.5226110465924125
0.10538993024562666,0.24529563826839407,0.4296445342020824
0.08364675481812761,0.1451265674142525,0.5763710691190294
0.025050606895501933,0.14742958681483923,0.16991573697458476
0.10486313174032508,0.16322969893913894,0.6424267913366908
0.08319887168474759,0.16607672800219125,0.5009664670395592
0.06923419746308068,0.2509682174986482,0.27586838745210274
0.021775661249753775,0.13216987018545356,0.16475510809838395
0.051569962478011766,0.24451412928248148,0.2109079038881806
0.032165258580665455,0.12233593461516963,0.2629256782305808
0.08338605660321197,0.17428802834337173,0.4784382346613607
