date,returns_lin,returns_log
1993-02-25,0.00333432,0.00332877
1993-02-26,0.00235115,0.00234839
1993-03-01,-0.00308989,-0.00309467
1993-03-02,0.01332545,0.01323745
1993-03-03,0.00303643,0.00303183
1993-03-04,-0.00427372,-0.00428288
1993-03-05,-0.00274961,-0.0027534
1993-03-08,0.01927777,0.01909431
1993-03-09,-0.00068175,-0.00068198
1993-03-10,0.00424734,0.00423835
1993-03-11,-0.00571951,-0.00573593
1993-03-12,-0.0085736,-0.00861057
1993-03-15,0.00355691,0.0035506
1993-03-16,-0.00013291,-0.00013291
1993-03-17,-0.00677936,-0.00680244
1993-03-18,0.00798558,0.00795387
1993-03-19,-0.00378416,-0.00379133
1993-03-22,-0.00288771,-0.00289188
1993-03-23,-0.00026732,-0.00026736
1993-03-24,-0.00153758,-0.00153876
1993-03-25,0.00627134,0.00625175
1993-03-26,-0.00687546,-0.0068992
1993-03-29,0.00667736,0.00665517
1993-03-30,0.00266214,0.0026586
1993-03-31,-0.00066373,-0.00066395
1993-04-01,-0.00303324,-0.00303785
1993-04-02,-0.01978675,-0.01998513
1993-04-05,0.002039,0.00203692
1993-04-06,-0.0025549,-0.00255817
1993-04-07,0.00355882,0.0035525
1993-04-08,-0.00201029,-0.00201231
1993-04-12,0.0147791,0.01467096
1993-04-13,0.00189577,0.00189397
1993-04-14,-0.0012466,-0.00124738
1993-04-15,-0.00057953,-0.00057969
1993-04-16,0.0012043,0.00120358
1993-04-19,-0.00329668,-0.00330212
1993-04-20,-0.00527418,-0.00528814
1993-04-21,-0.00330263,-0.0033081
1993-04-22,-0.00939976,-0.00944421
1993-04-23,-0.0055295,-0.00554484
1993-04-26,-0.0079857,-0.00801776
1993-04-27,0.01031047,0.01025768
1993-04-28,2.278e-05,2.278e-05
1993-04-29,0.00198627,0.0019843
1993-04-30,0.00296199,0.00295761
1993-05-03,0.00515684,0.00514359
1993-05-04,0.00359354,0.0035871
1993-05-05,0.00105844,0.00105788
1993-05-06,-0.00283447,-0.0028385
1993-05-07,-0.00214324,-0.00214554
1993-05-10,0.0011078,0.00110719
1993-05-11,0.00352303,0.00351684
1993-05-12,0.00099019,0.0009897
1993-05-13,-0.01252243,-0.0126015
1993-05-14,0.00075128,0.000751
1993-05-17,0.00184275,0.00184105
1993-05-18,-0.00011351,-0.00011352
1993-05-19,0.0164653,0.01633121
1993-05-20,0.00674752,0.00672486
1993-05-21,-0.01054173,-0.01059769
1993-05-24,0.0048448,0.0048331
1993-05-25,0.00189734,0.00189554
1993-05-26,0.01022613,0.01017419
1993-05-27,-0.00227152,-0.00227411
1993-05-28,-0.00490706,-0.00491914
1993-06-01,0.00808544,0.00805293
1993-06-02,4.411e-05,4.411e-05
1993-06-03,-0.00299662,-0.00300112
1993-06-04,-0.00537027,-0.00538474
1993-06-07,-0.00526595,-0.00527987
1993-06-08,-0.00665642,-0.00667867
1993-06-09,0.00240608,0.00240319
1993-06-10,-0.00089729,-0.00089769
1993-06-11,0.00422113,0.00421224
1993-06-14,0.00100609,0.00100558
1993-06-15,-0.00321637,-0.00322156
1993-06-16,0.00259933,0.00259596
1993-06-17,0.00248087,0.0024778
1993-06-18,-0.01083519,-0.01089432
1993-06-21,0.00572487,0.00570854
1993-06-22,-0.00064992,-0.00065013
1993-06-23,-0.00614444,-0.0061634
1993-06-24,0.00773933,0.00770953
1993-06-25,0.00219428,0.00219188
1993-06-28,0.00949508,0.00945029
1993-06-29,-0.00256723,-0.00257053
1993-06-30,-0.00035502,-0.00035508
1993-07-01,-0.00335163,-0.00335726
1993-07-02,-0.00708207,-0.00710727
1993-07-06,-0.00989145,-0.00994069
1993-07-07,0.0031715,0.00316648
1993-07-08,0.01312022,0.0130349
1993-07-09,-0.00118141,-0.00118211
1993-07-12,0.00194154,0.00193966
1993-07-13,-0.0019823,-0.00198427
1993-07-14,0.00444105,0.00443122
1993-07-15,-0.00191074,-0.00191257
1993-07-16,-0.0077245,-0.00775449
1993-07-19,0.00062815,0.00062795
1993-07-20,0.00286976,0.00286565
1993-07-21,-0.00029064,-0.00029068
1993-07-22,-0.00597071,-0.00598861
1993-07-23,0.00582663,0.00580972
1993-07-26,0.00445088,0.00444101
1993-07-27,-0.00189273,-0.00189452
1993-07-28,-0.00234247,-0.00234522
1993-07-29,0.00682034,0.00679719
1993-07-30,-0.00468636,-0.00469737
1993-08-02,0.0045076,0.00449747
1993-08-03,-0.00195491,-0.00195683
1993-08-04,-0.00162481,-0.00162614
1993-08-05,-0.00091408,-0.0009145
1993-08-06,0.0012273,0.00122654
1993-08-09,0.00454669,0.00453638
1993-08-10,-0.00281769,-0.00282167
1993-08-11,0.00224714,0.00224462
1993-08-12,-0.00332993,-0.00333549
1993-08-13,0.00262835,0.0026249
1993-08-16,0.00497621,0.00496387
1993-08-17,0.0016579,0.00165653
1993-08-18,0.00642201,0.00640147
1993-08-19,0.00085515,0.00085479
1993-08-20,-0.00059152,-0.0005917
1993-08-23,-0.00203874,-0.00204082
1993-08-24,0.00997293,0.00992353
1993-08-25,0.00078303,0.00078273
1993-08-26,0.00197771,0.00197576
1993-08-27,-0.0010845,-0.00108509
1993-08-30,0.00295302,0.00294867
1993-08-31,0.00359386,0.00358742
1993-09-01,-0.00088447,-0.00088486
1993-09-02,-0.0039944,-0.0040024
1993-09-03,8.673e-05,8.673e-05
1993-09-07,-0.00611264,-0.0061314
1993-09-08,-0.00407833,-0.00408667
1993-09-09,0.0018614,0.00185966
1993-09-10,0.00922405,0.00918176
1993-09-13,0.00073637,0.0007361
1993-09-14,-0.00467473,-0.00468569
1993-09-15,0.00369648,0.00368967
1993-09-16,-0.00470107,-0.00471215
1993-09-17,-0.00130598,-0.00130683
1993-09-20,-0.00823834,-0.00827247
1993-09-21,-0.00461482,-0.00462551
1993-09-22,0.00717518,0.00714957
1993-09-23,0.00337566,0.00336998
1993-09-24,-0.00024028,-0.00024031
1993-09-27,0.00911213,0.00907086
1993-09-28,-0.00058464,-0.00058482
1993-09-29,-0.00307675,-0.0030815
1993-09-30,-0.00256459,-0.00256788
1993-10-01,0.00512062,0.00510755
1993-10-04,0.00013007,0.00013006
1993-10-05,-0.00030343,-0.00030348
1993-10-06,-0.00099745,-0.00099794
1993-10-07,-0.00338585,-0.0033916
1993-10-08,0.00246092,0.0024579
1993-10-11,0.00123831,0.00123755
1993-10-12,0.00052072,0.00052059
1993-10-13,0.00080238,0.00080206
1993-10-14,0.01157121,0.01150477
1993-10-15,0.00571946,0.00570316
1993-10-18,-0.0022364,-0.0022389
1993-10-19,-0.00478177,-0.00479324
1993-10-20,-0.00030026,-0.0003003
1993-10-21,-0.00152342,-0.00152459
1993-10-22,-0.00449114,-0.00450125
1993-10-25,0.00200752,0.00200551
1993-10-26,0.00021537,0.00021535
1993-10-27,0.00066767,0.00066744
1993-10-28,0.00671537,0.00669292
1993-10-29,0.00021375,0.00021372
1993-11-01,0.0027147,0.00271102
1993-11-02,-0.00140696,-0.00140795
1993-11-03,-0.01157035,-0.0116378
1993-11-04,-0.01194333,-0.01201522
1993-11-05,0.00454658,0.00453628
1993-11-08,0.00139257,0.0013916
1993-11-09,0.00026074,0.00026071
1993-11-10,0.00736431,0.00733733
1993-11-11,-0.00232896,-0.00233168
1993-11-12,0.00594415,0.00592655
1993-11-15,-0.00352396,-0.00353018
1993-11-16,0.00644742,0.00642672
1993-11-17,-0.00413505,-0.00414362
1993-11-18,-0.00256019,-0.00256347
1993-11-19,-0.00220005,-0.00220248
1993-11-22,-0.00750108,-0.00752936
1993-11-23,0.00413825,0.00412971
1993-11-24,0.00288482,0.00288066
1993-11-26,0.001514,0.00151285
1993-11-29,-0.00250508,-0.00250823
1993-11-30,-0.00023812,-0.00023814
1993-12-01,0.00021656,0.00021654
1993-12-02,0.00264126,0.00263778
1993-12-03,0.00384364,0.00383627
1993-12-06,0.00331256,0.00330709
1993-12-07,0.00070754,0.00070729
1993-12-08,-0.00100694,-0.00100745
1993-12-09,-0.00452511,-0.00453538
1993-12-10,-0.00053858,-0.00053873
1993-12-13,0.00381527,0.00380801
1993-12-14,-0.00566892,-0.00568505
1993-12-15,-0.00263465,-0.00263813
1993-12-16,0.00324788,0.00324262
1993-12-17,0.00656108,0.00653965
1993-12-20,-0.00113641,-0.00113706
1993-12-21,-0.00118068,-0.00118137
1993-12-22,0.00434133,0.00433193
1993-12-23,0.00012839,0.00012838
1993-12-27,0.0067611,0.00673835
1993-12-28,0.00085007,0.00084971
1993-12-29,-0.00076446,-0.00076475
1993-12-30,-0.00412251,-0.00413103
1993-12-31,-0.0046731,-0.00468405
1994-01-03,-0.00216531,-0.00216766
1994-01-04,0.00311536,0.00311052
1994-01-05,0.00141355,0.00141255
1994-01-06,-0.00091967,-0.0009201
1994-01-07,0.00595136,0.00593372
1994-01-10,0.01142795,0.01136315
1994-01-11,-0.0023986,-0.00240148
1994-01-12,8.438e-05,8.438e-05
1994-01-13,-0.00358524,-0.00359168
1994-01-14,0.00516435,0.00515106
1994-01-17,-0.00339015,-0.00339591
1994-01-18,0.00200721,0.0020052
1994-01-19,0.0001054,0.0001054
1994-01-20,0.00143374,0.00143271
1994-01-21,-0.00054741,-0.00054756
1994-01-24,-0.00579289,-0.00580973
1994-01-25,-0.00222469,-0.00222717
1994-01-26,0.00484158,0.0048299
1994-01-27,0.00813604,0.00810312
1994-01-28,0.00345881,0.00345284
1994-01-31,0.00607891,0.00606051
1994-02-01,-0.00413195,-0.00414051
1994-02-02,0.00496227,0.00495
1994-02-03,-0.00267637,-0.00267995
1994-02-04,-0.02267478,-0.02293581
1994-02-07,0.00415064,0.00414205
1994-02-08,-0.00150505,-0.00150618
1994-02-09,0.00365142,0.00364477
1994-02-10,-0.00812234,-0.0081555
1994-02-11,0.00266564,0.0026621
1994-02-14,0.00010638,0.00010638
1994-02-15,0.00486991,0.00485809
1994-02-16,0.00057145,0.00057128
1994-02-17,-0.00518203,-0.0051955
1994-02-18,-0.00563421,-0.00565014
1994-02-22,0.00806087,0.00802856
1994-02-23,-0.0016332,-0.00163454
1994-02-24,-0.01366078,-0.01375495
1994-02-25,0.00389867,0.00389109
1994-02-28,0.00229581,0.00229318
1994-03-01,-0.00577988,-0.00579665
1994-03-02,0.00079665,0.00079633
1994-03-03,-0.00387252,-0.00388004
1994-03-04,0.00373638,0.00372942
1994-03-07,0.00466931,0.00465844
1994-03-08,-0.00220599,-0.00220843
1994-03-09,0.00253283,0.00252962
1994-03-10,-0.00676573,-0.00678873
1994-03-11,0.00547534,0.0054604
1994-03-14,0.00203673,0.00203466
1994-03-15,-0.00081304,-0.00081337
1994-03-16,0.0051605,0.00514723
1994-03-17,0.00315279,0.00314783
1994-03-18,0.00033978,0.00033972
1994-03-21,-0.00534961,-0.00536397
1994-03-22,0.00055487,0.00055472
1994-03-23,-0.00055456,-0.00055472
1994-03-24,-0.00894268,-0.0089829
1994-03-25,-0.00811892,-0.00815206
1994-03-28,-0.00125925,-0.00126005
1994-03-29,-0.0163478,-0.0164829
1994-03-30,-0.01531564,-0.01543414
1994-03-31,0.00049377,0.00049365
1994-04-04,-0.01536661,-0.0154859
1994-04-05,0.02134784,0.02112317
1994-04-06,-0.00053541,-0.00053556
1994-04-07,0.0063163,0.00629643
1994-04-08,-0.0083836,-0.00841894
1994-04-11,0.00619546,0.00617634
1994-04-12,-0.00511256,-0.00512567
1994-04-13,-0.00292691,-0.0029312
1994-04-14,0.00026889,0.00026885
1994-04-15,-0.00044808,-0.00044818
1994-04-18,-0.00833745,-0.0083724
1994-04-19,0.00018085,0.00018083
1994-04-20,-0.00131065,-0.00131151
1994-04-21,0.01531817,0.01520203
1994-04-22,-0.00245138,-0.00245439
1994-04-25,0.01134863,0.01128472
1994-04-26,-0.00185548,-0.00185721
1994-04-28,-0.00613006,-0.00614892
1994-04-29,0.00403028,0.00402218
1994-05-02,0.00467939,0.00466848
1994-05-03,2.21e-05,2.21e-05
1994-05-04,-0.00289164,-0.00289582
1994-05-05,-0.00075267,-0.00075295
1994-05-06,-0.00788692,-0.00791819
1994-05-09,-0.01228172,-0.01235776
1994-05-10,0.00834238,0.00830778
1994-05-11,-0.01013435,-0.01018605
1994-05-12,0.00511905,0.00510599
1994-05-13,0.00087891,0.00087852
1994-05-16,0.00078798,0.00078767
1994-05-17,0.01097889,0.01091906
1994-05-18,0.00961348,0.00956756
1994-05-19,0.00614959,0.00613076
1994-05-20,-0.00341745,-0.0034233
1994-05-23,-0.00378089,-0.00378805
1994-05-24,0.00355248,0.00354619
1994-05-25,0.00336404,0.00335839
1994-05-26,0.00157777,0.00157653
1994-05-27,0.00059071,0.00059053
1994-05-31,-0.00181485,-0.0018165
1994-06-01,0.00247537,0.00247231
1994-06-02,4.368e-05,4.368e-05
1994-06-03,0.00541901,0.00540438
1994-06-06,-0.00271662,-0.00272032
1994-06-07,-0.00146011,-0.00146117
1994-06-08,-0.00250975,-0.00251291
1994-06-09,0.00175029,0.00174876
1994-06-10,0.00176916,0.0017676
1994-06-13,0.00093748,0.00093704
1994-06-14,0.00712261,0.00709736
1994-06-15,-0.0038065,-0.00381376
1994-06-16,0.00286578,0.00286168
1994-06-17,-0.00753357,-0.00756209
1994-06-20,-0.00647835,-0.00649943
1994-06-21,-0.00908934,-0.0091309
1994-06-22,0.00387734,0.00386985
1994-06-23,-0.00763643,-0.00766574
1994-06-24,-0.01519031,-0.01530686
1994-06-27,0.01018521,0.01013369
1994-06-28,-0.0027721,-0.00277595
1994-06-29,0.0034972,0.0034911
1994-06-30,-0.00750623,-0.00753455
1994-07-01,0.00434426,0.00433485
1994-07-05,0.00038096,0.00038088
1994-07-06,-0.00053765,-0.00053779
1994-07-07,0.00504337,0.0050307
1994-07-08,0.00260936,0.00260596
1994-07-11,-0.0033144,-0.00331991
1994-07-12,-0.00024547,-0.0002455
1994-07-13,0.00174126,0.00173975
1994-07-14,0.01042942,0.01037541
1994-07-15,0.00165413,0.00165277
1994-07-18,0.00233397,0.00233125
1994-07-19,-0.0029876,-0.00299207
1994-07-20,-0.00497946,-0.0049919
1994-07-21,0.00223645,0.00223395
1994-07-22,0.0011047,0.00110409
1994-07-25,0.00251598,0.00251282
1994-07-26,-0.00195931,-0.00196123
1994-07-27,-0.0017425,-0.00174402
1994-07-28,0.00369,0.00368321
1994-07-29,0.00884999,0.00881106
1994-08-01,0.00600096,0.00598303
1994-08-02,-0.00097614,-0.00097662
1994-08-03,0.00193246,0.0019306
1994-08-04,-0.00660964,-0.00663158
1994-08-05,-0.00285776,-0.00286185
1994-08-08,0.00175024,0.00174871
1994-08-09,6.552e-05,6.551e-05
1994-08-10,0.00519736,0.0051839
1994-08-11,-0.00308491,-0.00308968
1994-08-12,0.0066684,0.00664627
1994-08-15,-0.00153698,-0.00153816
1994-08-16,0.00819547,0.00816207
1994-08-17,0.00034409,0.00034403
1994-08-18,-0.0042995,-0.00430877
1994-08-19,0.00110106,0.00110046
1994-08-22,-0.00293303,-0.00293734
1994-08-23,0.00473698,0.0047258
1994-08-24,0.00973066,0.00968362
1994-08-25,-0.00202548,-0.00202754
1994-08-26,0.01222014,0.01214607
1994-08-29,0.00166739,0.001666
1994-08-30,0.0031185,0.00311365
1994-08-31,-0.00121834,-0.00121909
1994-09-01,-0.00487913,-0.00489107
1994-09-02,-0.00460727,-0.00461792
1994-09-06,0.00184716,0.00184546
1994-09-07,-0.00184376,-0.00184546
1994-09-08,0.0045649,0.00455452
1994-09-09,-0.0104832,-0.01053854
1994-09-12,-0.00420779,-0.00421666
1994-09-13,0.00278848,0.0027846
1994-09-14,0.00275925,0.00275545
1994-09-15,0.01281999,0.01273851
1994-09-16,-0.00762409,-0.0076533
1994-09-19,-0.00072157,-0.00072183
1994-09-20,-0.01590745,-0.01603533
1994-09-21,-0.00410047,-0.0041089
1994-09-22,-0.00041174,-0.00041183
1994-09-23,-0.00346863,-0.00347466
1994-09-26,0.00250178,0.00249866
1994-09-27,0.00266911,0.00266556
1994-09-28,0.00603833,0.00602017
1994-09-29,-0.00559334,-0.00560904
1994-09-30,0.00101679,0.00101627
1994-10-03,-0.00209635,-0.00209855
1994-10-04,-0.01548489,-0.01560604
1994-10-05,-0.00235379,-0.00235656
1994-10-06,-0.00255778,-0.00256106
1994-10-07,0.00605717,0.0060389
1994-10-10,0.00865744,0.00862018
1994-10-11,0.0147046,0.01459754
1994-10-12,-0.00068702,-0.00068726
1994-10-13,0.00498423,0.00497185
1994-10-14,0.0028004,0.00279648
1994-10-17,-0.00029848,-0.00029852
1994-10-18,-0.00277207,-0.00277591
1994-10-19,0.00560235,0.00558672
1994-10-20,-0.00729351,-0.00732024
1994-10-21,-0.00419833,-0.00420717
1994-10-24,-0.00873331,-0.00877167
1994-10-25,0.00151902,0.00151787
1994-10-26,0.0023617,0.00235892
1994-10-27,0.006982,0.00695773
1994-10-28,0.01700114,0.01685824
1994-10-31,-0.0029972,-0.0030017
1994-11-01,-0.00832009,-0.00835489
1994-11-02,-0.00407754,-0.00408588
1994-11-03,0.00300099,0.0029965
1994-11-04,-0.01203224,-0.01210521
1994-11-07,0.00170894,0.00170748
1994-11-08,0.00557148,0.00555602
1994-11-09,-0.00053688,-0.00053703
1994-11-10,-0.00221315,-0.0022156
1994-11-11,-0.00434996,-0.00435944
1994-11-14,0.00798097,0.00794929
1994-11-15,-0.00216722,-0.00216957
1994-11-16,0.00126873,0.00126792
1994-11-17,-0.00440271,-0.00441243
1994-11-18,-0.00453007,-0.00454037
1994-11-21,-0.00686938,-0.00689308
1994-11-22,-0.01791401,-0.01807641
1994-11-23,-0.00035549,-0.00035556
1994-11-25,0.0052453,0.00523159
1994-11-28,0.0041345,0.00412598
1994-11-29,0.00222391,0.00222144
1994-11-30,-0.00325156,-0.00325685
1994-12-01,-0.01051376,-0.01056942
1994-12-02,0.00975669,0.0097094
1994-12-05,4.416e-05,4.416e-05
1994-12-06,-0.0004633,-0.0004634
1994-12-07,-0.00414905,-0.00415768
1994-12-08,-0.01280943,-0.01289218
1994-12-09,0.00338978,0.00338405
1994-12-12,0.00561574,0.00560003
1994-12-13,0.00151288,0.00151173
1994-12-14,0.01070756,0.01065064
1994-12-15,0.00081323,0.0008129
1994-12-16,0.0075987,0.00756997
1994-12-19,-0.00193981,-0.00194169
1994-12-20,-0.0017689,-0.00177047
1994-12-21,0.00549109,0.00547607
1994-12-22,0.00015232,0.00015231
1994-12-23,0.0003263,0.00032625
1994-12-27,0.00574128,0.00572487
1994-12-28,-0.00348134,-0.00348742
1994-12-29,0.00067272,0.00067249
1994-12-30,-0.00412001,-0.00412852
1995-01-03,-0.00034839,-0.00034845
1995-01-04,0.00348502,0.00347896
1995-01-05,-0.0008031,-0.00080342
1995-01-06,0.00073858,0.0007383
1995-01-09,0.00032559,0.00032554
1995-01-10,0.00184451,0.00184281
1995-01-11,-4.33e-05,-4.33e-05
1995-01-12,-4.33e-05,-4.33e-05
1995-01-13,0.00937957,0.00933586
1995-01-16,0.00731808,0.00729143
1995-01-17,0.00142738,0.00142636
1995-01-18,-0.00072332,-0.00072358
1995-01-19,-0.00587592,-0.00589325
1995-01-20,-0.00464721,-0.00465804
1995-01-23,0.00223764,0.00223514
1995-01-24,8.582e-05,8.582e-05
1995-01-25,0.00339161,0.00338588
1995-01-26,0.0018826,0.00188084
1995-01-27,0.00442007,0.00441033
1995-01-30,-0.00399669,-0.0040047
1995-01-31,0.00407676,0.00406847
1995-02-01,-4.256e-05,-4.256e-05
1995-02-02,0.00508081,0.00506795
1995-02-03,0.01239448,0.0123183
1995-02-06,0.00520217,0.00518869
1995-02-07,-0.00068591,-0.00068614
1995-02-08,0.00079034,0.00079003
1995-02-09,-0.00207818,-0.00208034
1995-02-10,0.00264476,0.00264127
1995-02-13,0.00039464,0.00039456
1995-02-14,0.00186856,0.00186682
1995-02-15,0.00412397,0.00411549
1995-02-16,0.00140338,0.00140239
1995-02-17,-0.00669799,-0.00672052
1995-02-21,0.00155611,0.0015549
1995-02-22,0.00486826,0.00485645
1995-02-23,0.00379326,0.00378608
1995-02-24,0.00246448,0.00246145
1995-02-27,-0.00880946,-0.0088485
1995-02-28,0.00739963,0.00737239
1995-03-01,-0.00357008,-0.00357647
1995-03-02,-0.00107071,-0.00107128
1995-03-03,0.0005978,0.00059762
1995-03-06,0.0004326,0.0004325
1995-03-07,-0.00722774,-0.00725399
1995-03-08,0.0021157,0.00211346
1995-03-09,4.137e-05,4.137e-05
1995-03-10,0.01326683,0.0131796
1995-03-13,0.00098041,0.00097993
1995-03-14,0.00579538,0.00577865
1995-03-15,-0.00204916,-0.00205126
1995-03-16,0.00717654,0.00715092
1995-03-17,0.00022201,0.00022198
1995-03-20,0.00125126,0.00125048
1995-03-21,-0.00215666,-0.00215899
1995-03-22,0.00121196,0.00121123
1995-03-23,0.00056489,0.00056473
1995-03-24,0.01012197,0.01007108
1995-03-27,0.00445139,0.00444151
1995-03-28,0.00139106,0.00139009
1995-03-29,-0.00154792,-0.00154912
1995-03-30,-0.00178883,-0.00179043
1995-03-31,-0.00300667,-0.0030112
1995-04-03,0.0022768,0.00227421
1995-04-04,0.00675497,0.00673226
1995-04-05,0.00065319,0.00065298
1995-04-06,0.00100872,0.00100821
1995-04-07,0.00067188,0.00067166
1995-04-10,0.00116503,0.00116436
1995-04-11,-0.0029191,-0.00292337
1995-04-12,0.00324415,0.0032389
1995-04-13,0.00406175,0.00405352
1995-04-17,-0.00608763,-0.00610624
1995-04-18,-0.00150161,-0.00150274
1995-04-19,-0.0008904,-0.0008908
1995-04-20,0.00073278,0.00073251
1995-04-21,0.00633296,0.00631299
1995-04-24,0.00865312,0.0086159
1995-04-25,-0.00154037,-0.00154155
1995-04-26,0.00109353,0.00109293
1995-04-27,0.00173607,0.00173457
1995-04-28,0.00225885,0.00225631
1995-05-01,-0.0008743,-0.00087468
1995-05-02,0.00116668,0.001166
1995-05-03,0.01091558,0.01085643
1995-05-04,0.00011527,0.00011527
1995-05-05,-0.00080682,-0.00080715
1995-05-08,0.00738296,0.00735584
1995-05-09,-0.00076346,-0.00076376
1995-05-10,0.00152798,0.00152681
1995-05-11,1.909e-05,1.909e-05
1995-05-12,0.00225031,0.00224778
1995-05-15,0.00416707,0.00415841
1995-05-16,0.00085272,0.00085235
1995-05-17,-0.00212044,-0.00212269
1995-05-18,-0.01421062,-0.01431256
1995-05-19,-0.00075063,-0.00075092
1995-05-22,0.00859035,0.00855366
1995-05-23,0.00943379,0.00938957
1995-05-24,3.776e-05,3.776e-05
1995-05-25,-3.776e-05,-3.776e-05
1995-05-26,-0.00934562,-0.00938957
1995-05-30,-0.00013369,-0.0001337
1995-05-31,0.0187555,0.01858179
1995-06-01,0.00016866,0.00016865
1995-06-02,-0.00183692,-0.00183861
1995-06-05,0.00580264,0.00578587
1995-06-06,-9.333e-05,-9.333e-05
1995-06-07,-0.00451869,-0.00452893
1995-06-08,-0.00146311,-0.00146418
1995-06-09,-0.00828397,-0.00831848
1995-06-12,0.00556882,0.00555337
1995-06-13,0.00973852,0.0096914
1995-06-14,0.00078348,0.00078317
1995-06-15,0.00121167,0.00121094
1995-06-16,0.00504547,0.00503278
1995-06-19,0.00998454,0.00993502
1995-06-20,-0.00044017,-0.00044027
1995-06-21,-0.00183493,-0.00183662
1995-06-22,0.01303362,0.01294941
1995-06-23,-0.0024679,-0.00247095
1995-06-26,-0.01015084,-0.01020271
1995-06-27,-0.00312428,-0.00312917
1995-06-28,0.00424016,0.00423119
1995-06-29,-0.00157874,-0.00157998
1995-06-30,0.00161804,0.00161674
1995-07-03,0.0042956,0.0042864
1995-07-05,0.0003107,0.00031066
1995-07-06,0.01229759,0.01222259
1995-07-07,0.00429612,0.00428691
1995-07-10,0.00147385,0.00147277
1995-07-11,-0.00432523,-0.00433461
1995-07-12,0.01101335,0.01095314
1995-07-13,0.00019609,0.00019607
1995-07-14,-0.00197858,-0.00198054
1995-07-17,0.00505449,0.00504175
1995-07-18,-0.00757028,-0.00759908
1995-07-19,-0.01339405,-0.01348456
1995-07-20,0.00464626,0.0046355
1995-07-21,0.00014456,0.00014454
1995-07-24,0.00543696,0.00542223
1995-07-25,0.00803042,0.00799834
1995-07-26,0.00090895,0.00090853
1995-07-27,0.00642792,0.00640735
1995-07-28,-0.00405148,-0.00405971
1995-07-31,-0.00154548,-0.00154667
1995-08-01,-0.00430556,-0.00431486
1995-08-02,-0.00150101,-0.00150214
1995-08-03,-8.946e-05,-8.946e-05
1995-08-04,0.00034005,0.00033999
1995-08-07,0.00195017,0.00194827
1995-08-08,0.0006428,0.00064259
1995-08-09,-0.00121343,-0.00121416
1995-08-10,-0.00403782,-0.004046
1995-08-11,-0.00419773,-0.00420657
1995-08-14,0.0083407,0.00830611
1995-08-15,-0.00209023,-0.00209241
1995-08-16,0.00250633,0.0025032
1995-08-17,-0.00166079,-0.00166217
1995-08-18,0.00030417,0.00030413
1995-08-21,-0.00196713,-0.00196906
1995-08-22,0.00252644,0.00252326
1995-08-23,-0.00425365,-0.00426273
1995-08-24,0.00057438,0.00057421
1995-08-25,0.00473568,0.0047245
1995-08-28,-0.00187464,-0.0018764
1995-08-29,0.00169933,0.00169789
1995-08-30,0.00164283,0.00164148
1995-08-31,0.00171151,0.00171005
1995-09-01,0.00348833,0.00348226
1995-09-05,0.00945296,0.00940856
1995-09-06,0.00175694,0.0017554
1995-09-07,0.00021045,0.00021043
1995-09-08,0.00419088,0.00418212
1995-09-11,0.00214776,0.00214546
1995-09-12,0.00453039,0.00452016
1995-09-13,0.00392016,0.00391249
1995-09-14,0.0083625,0.00832773
1995-09-15,-0.00044552,-0.00044562
1995-09-18,-0.00099418,-0.00099468
1995-09-19,0.00245379,0.00245078
1995-09-20,0.00439919,0.00438954
1995-09-21,-0.00642504,-0.00644577
1995-09-22,-0.00217842,-0.0021808
1995-09-25,0.00013755,0.00013754
1995-09-26,-0.00068755,-0.00068779
1995-09-27,-0.00063638,-0.00063658
1995-09-28,0.00831271,0.00827835
1995-09-29,-0.00249206,-0.00249517
1995-10-02,-0.00460294,-0.00461356
1995-10-03,0.0010659,0.00106533
1995-10-04,-0.00149407,-0.00149519
1995-10-05,0.001995,0.00199302
1995-10-06,-0.00024031,-0.00024034
1995-10-09,-0.00707307,-0.00709821
1995-10-10,-0.00146961,-0.00147069
1995-10-11,0.0033592,0.00335357
1995-10-12,0.00628163,0.00626198
1995-10-13,0.002401,0.00239812
1995-10-16,-0.00251492,-0.00251809
1995-10-17,0.00643192,0.00641132
1995-10-18,0.00112474,0.0011241
1995-10-19,0.00546443,0.00544955
1995-10-20,-0.00540083,-0.00541547
1995-10-23,-0.00408543,-0.00409379
1995-10-24,0.00252962,0.00252643
1995-10-25,-0.00693901,-0.0069632
1995-10-26,-0.00987175,-0.0099208
1995-10-27,0.00516722,0.00515392
1995-10-30,0.00612384,0.00610516
1995-10-31,-0.00300043,-0.00300494
1995-11-01,0.00467751,0.0046666
1995-11-02,0.00941426,0.00937022
1995-11-03,0.00144142,0.00144039
1995-11-06,-0.00357279,-0.00357919
1995-11-07,-0.00363664,-0.00364326
1995-11-08,0.00919296,0.00915096
1995-11-09,0.00261951,0.00261608
1995-11-10,-0.00091029,-0.00091071
1995-11-13,-0.00070857,-0.00070882
1995-11-14,-0.0050819,-0.00509486
1995-11-15,0.00792487,0.00789363
1995-11-16,0.00569063,0.0056745
1995-11-17,0.00457023,0.00455982
1995-11-20,-0.00536609,-0.00538054
1995-11-21,0.00567984,0.00566377
1995-11-22,-0.00306538,-0.00307009
1995-11-24,0.00262357,0.00262014
1995-11-27,0.00225017,0.00224765
1995-11-28,0.00853124,0.00849505
1995-11-29,0.00196224,0.00196032
1995-11-30,-0.0037358,-0.00374279
1995-12-01,0.00265951,0.00265598
